DocType: Time Log,"Log of Activities performed by users against Tasks that can be used for tracking time, billing.","Connexion des activités réalisées par les utilisateurs contre les tâches qui peuvent être utilisés pour le suivi du temps, de la facturation."
DocType: Sales Partner,Logo,Logo
apps/erpnext/erpnext/config/selling.py +287,Logs for maintaining sms delivery status,Logs pour le maintien du statut de livraison de sms
apps/erpnext/erpnext/buying/doctype/supplier_quotation/supplier_quotation_list.js +7,Lost,perdu
DocType: Opportunity,Lost Reason,Raison perdu
DocType: Project,Low,Bas
DocType: Lead,Lower Income,Basse revenu
apps/erpnext/erpnext/setup/doctype/company/company.py +145,Main,Principal
DocType: Selling Settings,Maintain Same Rate Throughout Sales Cycle,Maintenir le même prix tout au long du cycle de vente
DocType: Item,Maintain Stock,Maintenir Stock
DocType: Buying Settings,Maintain same rate throughout purchase cycle,Maintenir le taux de même tout au long du cycle d'achat
DocType: Opportunity,Maintenance,Entretien
DocType: Maintenance Visit,Maintenance Date,Date de l'entretien
DocType: Quotation,Maintenance Manager,Responsable Maintenance
apps/erpnext/erpnext/selling/doctype/sales_order/sales_order.js +660,Maintenance Schedule,Calendrier d'entretien
DocType: Maintenance Schedule Detail,Maintenance Schedule Detail,Détail calendrier d'entretien
DocType: Maintenance Schedule Item,Maintenance Schedule Item,Article calendrier d'entretien
apps/erpnext/erpnext/support/doctype/maintenance_schedule/maintenance_schedule.py +204,Maintenance Schedule is not generated for all the items. Please click on 'Generate Schedule',Sélectionnez à télécharger:
apps/erpnext/erpnext/support/doctype/maintenance_schedule/maintenance_schedule.py +157,Maintenance Schedule {0} exists against {0},Champ {0} n'est pas sélectionnable.
apps/erpnext/erpnext/selling/doctype/sales_order/sales_order.py +196,Maintenance Schedule {0} must be cancelled before cancelling this Sales Order,Programme de maintenance {0} doit être annulée avant d'annuler cette commande client
,Maintenance Schedules,Programmes d'entretien
DocType: Serial No,Maintenance Status,Statut d'entretien
DocType: Maintenance Visit,Maintenance Time,Temps de maintenance
DocType: Maintenance Visit,Maintenance Type,Type d'entretien
DocType: Quotation,Maintenance User,Maintenance utilisateur
apps/erpnext/erpnext/selling/doctype/sales_order/sales_order.js +659,Maintenance Visit,Visite de maintenance
DocType: Maintenance Visit Purpose,Maintenance Visit Purpose,But Visite d'entretien
apps/erpnext/erpnext/selling/doctype/sales_order/sales_order.py +202,Maintenance Visit {0} must be cancelled before cancelling this Sales Order,Doublons {0} avec la même {1}
apps/erpnext/erpnext/support/doctype/maintenance_schedule/maintenance_schedule.py +189,Maintenance start date can not be before delivery date for Serial No {0},Entretien date de début ne peut pas être avant la date de livraison pour série n ° {0}
DocType: Employee Education,Major/Optional Subjects,Sujets principaux / en option
apps/erpnext/erpnext/accounts/doctype/purchase_invoice/purchase_invoice.js +595,Make,Créer
DocType: Accounts Settings,Make Accounting Entry For Every Stock Movement,Faites une entrée comptabilité pour chaque mouvement du stock
DocType: Process Payroll,Make Bank Entry,Assurez accès des banques
DocType: Journal Entry,Make Difference Entry,Assurez Entrée Différence
apps/erpnext/erpnext/hr/doctype/offer_letter/offer_letter.js +15,Make Employee,
DocType: Payment Tool,Make Journal Entry,Assurez Journal Entrée
apps/erpnext/erpnext/support/doctype/maintenance_schedule/maintenance_schedule.js +33,Make Maintenance Visit,Assurez visite d'entretien
DocType: Payment Tool,Make Payment Entry,Effectuer un paiement d'entrée
apps/erpnext/erpnext/selling/doctype/sales_order/sales_order.js +759,Make Purchase Order,Faites bon de commande
DocType: Payment Request,Make Sales Invoice,Créer la facture de vente
DocType: Production Order Operation,Make Time Log,Prenez le temps Connexion
apps/erpnext/erpnext/projects/doctype/time_log/time_log_list.js +20,Make Time Log Batch,Prenez le temps Connexion lot
apps/erpnext/erpnext/stock/doctype/item/item.js +223,Make Variant,Assurez Variant
apps/erpnext/erpnext/accounts/page/pos/pos_page.html +13,Make new POS Profile,Faites nouveau profil de POS
apps/erpnext/erpnext/config/learn.py +167,Making Stock Entries,Faire Stock entrées
DocType: Employee,Male,Masculin
apps/erpnext/erpnext/templates/includes/cart/cart_address.html +16,Manage Addresses,Gérer les adresses
apps/erpnext/erpnext/config/selling.py +36,Manage Customer Group Tree.,Gérer les groupes de clients.
apps/erpnext/erpnext/config/selling.py +113,Manage Sales Partners.,Gérer les partenaires commerciaux.
apps/erpnext/erpnext/config/selling.py +121,Manage Sales Person Tree.,Gérer les commerciaux.
apps/erpnext/erpnext/config/selling.py +107,Manage Territory Tree.,Gérer les régions.
DocType: BOM,Manage cost of operations,Gérer les coûts d'exploitation
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +75,Management,gestion
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +82,Manager,directeur
apps/erpnext/erpnext/config/learn.py +268,Managing Projects,Gestion de projets
apps/erpnext/erpnext/config/learn.py +182,Managing Subcontracting,Gestion de la sous-traitance
DocType: Material Request,Manufacture,Fabrication
DocType: Production Order,Manufacture against Material Request,
DocType: Production Order,Manufacture against Sales Order,Fabrication à l'encontre des commandes clients
DocType: Production Order,Manufactured Qty,Quantité fabriquée
DocType: Item,Manufacturer,Fabricant
DocType: Item,Manufacturer Part Number,Numéro de pièce du fabricant
DocType: Manufacturer,Manufacturers used in Items,
DocType: BOM,Manufacturing,Fabrication
DocType: Supplier Quotation,Manufacturing Manager,Responsable Fabrication
apps/erpnext/erpnext/stock/doctype/stock_entry/stock_entry.py +540,Manufacturing Quantity is mandatory,Fabrication Quantité est obligatoire
DocType: Manufacturing Settings,Manufacturing Settings,Paramètres de fabrication
DocType: BOM,Manufacturing User,Intervenant/Chargé de Fabrication
DocType: Project,Margin,
DocType: Employee,Marital Status,État civil
apps/erpnext/erpnext/hr/doctype/employee_attendance_tool/employee_attendance_tool.js +176,Mark Absent,
apps/erpnext/erpnext/config/hr.py +18,Mark Employee Attendance in Bulk,
apps/erpnext/erpnext/hr/doctype/employee_attendance_tool/employee_attendance_tool.js +202,Mark Half Day,
apps/erpnext/erpnext/hr/doctype/employee_attendance_tool/employee_attendance_tool.js +151,Mark Present,
DocType: Employee Attendance Tool,Marked Attendance,
DocType: Employee Attendance Tool,Marked Attendance HTML,
DocType: Lead,Market Segment,Segment de marché
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +67,Marketing,commercialisation
apps/erpnext/erpnext/accounts/doctype/account/chart_of_accounts/verified/standard_chart_of_accounts.py +102,Marketing Expenses,Dépenses de marketing
DocType: Employee,Married,Marié
DocType: Sales Invoice,Mass Mailing,Mailing de masse
apps/erpnext/erpnext/config/accounts.py +70,Masters,
apps/erpnext/erpnext/config/accounts.py +133,Match Payments with Invoices,
apps/erpnext/erpnext/config/accounts.py +135,Match non-linked Invoices and Payments.,Correspondre non liées factures et paiements.
DocType: Material Request,Material Issue,Material Issue
DocType: Stock Entry,Material Receipt,Réception matériau
apps/erpnext/erpnext/buying/doctype/purchase_order/purchase_order.js +706,Material Request,Demande d'approvisionnement
DocType: Production Plan Material Request,Material Request Date,
DocType: Purchase Order Item,Material Request Detail No,Détail Demande Support Aucun
DocType: Production Planning Tool,Material Request For Warehouse,Demande de matériel pour l'entrepôt
DocType: Production Order,Material Request Item,Article demande de matériel
DocType: Supplier Quotation Item,Material Request No,Demande de Support Aucun
DocType: Item Reorder,Material Request Type,Type de demande de matériel
apps/erpnext/erpnext/stock/doctype/material_request/material_request.py +54,Material Request of maximum {0} can be made for Item {1} against Sales Order {2},Demande de Matériel d'un maximum de {0} peut être faite pour objet {1} contre Commande {2}
apps/erpnext/erpnext/config/learn.py +202,Material Request to Purchase Order,Demande de Matériel à Bon de commande
DocType: Stock Entry Detail,Material Request used to make this Stock Entry,Demande de Matériel utilisé pour réaliser cette Stock Entrée
apps/erpnext/erpnext/buying/doctype/purchase_order/purchase_order.py +135,Material Request {0} is cancelled or stopped,Demande de Matériel {0} est annulé ou arrêté
DocType: Production Planning Tool,Material Requests,
,Material Requests for which Supplier Quotations are not created,Les demandes significatives dont les cotes des fournisseurs ne sont pas créés
apps/erpnext/erpnext/manufacturing/doctype/production_planning_tool/production_planning_tool.py +471,Material Requests {0} created,Les demandes matérielles {0} créés
DocType: Production Planning Tool,Material Requirement,Material Requirement
DocType: Material Request,Material Transfer,transfert de matériel
DocType: Stock Entry,Material Transfer for Manufacture,Transfert de matériel pour Fabrication
DocType: Manufacturing Settings,Material Transferred for Manufacture,Matériel transféré pour Fabrication
DocType: Production Order,Material Transferred for Manufacturing,Matériel transféré pour la fabrication
apps/erpnext/erpnext/buying/doctype/purchase_order/purchase_order.js +636,Material to Supplier,
DocType: BOM,Materials,Matériels
DocType: BOM,Materials Required (Exploded),Matériel nécessaire (éclatée)
apps/erpnext/erpnext/stock/doctype/stock_reconciliation/stock_reconciliation.py +83,Max 100 rows for Stock Reconciliation.,Max 100 lignes pour Stock réconciliation.
apps/erpnext/erpnext/public/js/setup_wizard.js +20,Max 5 characters,5 caractères maximum
DocType: Leave Type,Max Days Leave Allowed,Laisser jours Max admis
DocType: Item,Max Discount (%),Réduction Max (%)
DocType: Pricing Rule,Max Qty,Qté Max
apps/erpnext/erpnext/accounts/doctype/pricing_rule/pricing_rule.py +70,Max discount allowed for item: {0} is {1}%,Réduction de Max permis pour l'article: {0} {1} est%
apps/erpnext/erpnext/manufacturing/doctype/production_order/production_order.js +181,Max: {0},Max: {0}
DocType: Payment Reconciliation,Maximum Invoice Amount,Montant maximal de la facture
apps/erpnext/erpnext/controllers/selling_controller.py +157,Maxiumm discount for Item {0} is {1}%,Remise Maxiumm pour objet {0} {1} est %
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +39,Medical,Médical
DocType: Project,Medium,Moyen
DocType: Supplier,Mention if non-standard receivable account,Mentionner si créance non standard
DocType: Customer Group,Mention if non-standard receivable account applicable,Mentionner si créance non standard applicable
apps/erpnext/erpnext/accounts/doctype/account/account.py +218,"Merging is only possible if following properties are same in both records. Is Group, Root Type, Company","La fusion est seulement possible si les propriétés suivantes sont les mêmes dans les deux dossiers. Est Groupe, type de racine, Société"
DocType: Payment Request,Message,Message
DocType: SMS Settings,Message Parameter,Paramètre message
apps/erpnext/erpnext/accounts/doctype/payment_request/payment_request.js +28,Message Sent,Message envoyé
DocType: SMS Center,Messages greater than 160 characters will be split into multiple messages,Un message de plus de 160 caractères sera découpé en plusieurs mesage
DocType: Lead,Middle Income,Revenu intermédiaire
DocType: Material Request Item,Min Order Qty,Quantité de commande minimale
DocType: Pricing Rule,Min Qty,Compte {0} est gelé
apps/erpnext/erpnext/accounts/doctype/pricing_rule/pricing_rule.py +46,Min Qty can not be greater than Max Qty,Quantité de minute ne peut être supérieure à Max Quantité
apps/erpnext/erpnext/stock/report/itemwise_recommended_reorder_level/itemwise_recommended_reorder_level.py +41,Minimum Inventory Level,Niveau de Stock Minimal
DocType: Payment Reconciliation,Minimum Invoice Amount,Le minimum de facturation
DocType: Item,Minimum Order Qty,Quantité de commande minimum
apps/erpnext/erpnext/public/js/setup_wizard.js +273,Minute,Minute
apps/erpnext/erpnext/accounts/doctype/account/chart_of_accounts/verified/standard_chart_of_accounts.py +105,Miscellaneous Expenses,Nombre de mots
DocType: Features Setup,Miscelleneous,Miscelleneous
apps/erpnext/erpnext/shopping_cart/doctype/shopping_cart_settings/shopping_cart_settings.py +50,Missing Currency Exchange Rates for {0},Manquant Taux de change pour {0}
DocType: Purchase Invoice,Mobile No,N° mobile
DocType: Lead,Mobile No.,N° mobile.
DocType: Mode of Payment,Mode of Payment,Mode de paiement
DocType: Mode of Payment Account,Mode of Payment Account,Mode de compte de paiement
DocType: Holiday List,Monday,Lundi
DocType: Monthly Distribution Percentage,Month,Mois
DocType: Purchase Invoice,Monthly,Mensuel
,Monthly Attendance Sheet,Feuille de présence mensuel
DocType: Monthly Distribution,Monthly Distribution,Répartition mensuelle
DocType: Monthly Distribution Percentage,Monthly Distribution Percentage,Répartition mensuelle Pourcentage
DocType: Monthly Distribution,Monthly Distribution Percentages,Les pourcentages de distribution mensuelle
DocType: Salary Structure,Monthly Earning & Deduction,Revenu mensuel &amp; Déduction
,Monthly Salary Register,S'enregistrer Salaire mensuel
apps/erpnext/erpnext/config/hr.py +98,Monthly salary statement.,Fiche de salaire mensuel.
apps/erpnext/erpnext/hub_node/page/hub/hub_body.html +15,More,Plus
DocType: Journal Entry,More Information,Informations complémentaires
apps/erpnext/erpnext/setup/setup_wizard/industry_type.py +36,Motion Picture & Video,Motion Picture & Video
DocType: Item,Moving Average,Prix moyen pondéré
DocType: Bin,Moving Average Rate,Moving Prix moyen
DocType: Employee,Mr,M.
DocType: Employee,Ms,Mme
DocType: Journal Entry,Multi Currency,Multi-devise
DocType: Item Price,Multiple Item prices.,Prix de vente multiples.
apps/erpnext/erpnext/accounts/doctype/pricing_rule/pricing_rule.py +273,"Multiple Price Rules exists with same criteria, please resolve conflict by assigning priority. Price Rules: {0}",
apps/erpnext/erpnext/setup/setup_wizard/industry_type.py +37,Music,
DocType: UOM,Must be Whole Number,Doit être un nombre entier
DocType: Payment Request,Mute Email,
DocType: Shopping Cart Settings,My Account,Mon Compte
apps/erpnext/erpnext/utilities/doctype/address/address.py +125,My Addresses,Mes adresses
apps/erpnext/erpnext/templates/pages/cart.html +5,My Cart,Mon panier
apps/erpnext/erpnext/accounts/doctype/sales_invoice/sales_invoice.py +666,My Invoices,Mes factures
apps/erpnext/erpnext/support/doctype/issue/issue.py +58,My Issues,Mes questions
apps/erpnext/erpnext/selling/doctype/sales_order/sales_order.py +313,My Orders,Mes Commandes
apps/erpnext/erpnext/stock/doctype/delivery_note/delivery_note.py +328,My Shipments,Mes envois
DocType: Supplier Quotation,Name,Nom
DocType: Hub Settings,Name Token,Nom du jeton
DocType: Sales Person,Name and Employee ID,Nom et ID employé
apps/erpnext/erpnext/templates/pages/edit_profile.py +30,Name is required,Le nom est obligatoire
apps/erpnext/erpnext/accounts/page/accounts_browser/accounts_browser.js +207,Name of new Account. Note: Please don't create accounts for Customers and Suppliers,Nom du nouveau compte. Note: S'il vous plaît ne créez pas de comptes Clients et Fournisseurs
DocType: Address,Name of person or organization that this address belongs to.,Nom de la personne ou de la société à qui cette adresse appartient.
DocType: Monthly Distribution,Name of the Monthly Distribution,Nom de la distribution mensuelle
apps/erpnext/erpnext/hr/doctype/job_applicant/job_applicant.py +25,Name or Email is mandatory,Nom ou Email est obligatoire
DocType: Buying Settings,Naming Series,Nommer Séries
apps/erpnext/erpnext/config/learn.py +11,Navigating,Naviguer
apps/erpnext/erpnext/stock/doctype/stock_reconciliation/stock_reconciliation.py +106,Negative Quantity is not allowed,Quantité négative n'est pas autorisée
apps/erpnext/erpnext/stock/stock_ledger.py +337,Negative Stock Error ({6}) for Item {0} in Warehouse {1} on {2} {3} in {4} {5},Erreur inventaire négatif ({6}) pour item {0} dans l'entrepot {1} sur {2} {3} dans {4} {5}
apps/erpnext/erpnext/stock/doctype/stock_reconciliation/stock_reconciliation.py +111,Negative Valuation Rate is not allowed,Négatif évaluation Taux n'est pas autorisé
DocType: Purchase Invoice Item,Net Amount,Montant Net
DocType: Purchase Invoice Item,Net Amount (Company Currency),Montant Net (Devise Société)
apps/erpnext/erpnext/accounts/report/cash_flow/cash_flow.py +37,Net Cash from Financing,Encaisse nette de financement
apps/erpnext/erpnext/accounts/report/cash_flow/cash_flow.py +28,Net Cash from Investing,Encaisse nette d'Investir
apps/erpnext/erpnext/accounts/report/cash_flow/cash_flow.py +16,Net Cash from Operations,Capacité d'autofinancement
apps/erpnext/erpnext/accounts/report/cash_flow/cash_flow.py +21,Net Change in Accounts Payable,Variation nette des comptes créditeurs
apps/erpnext/erpnext/accounts/report/cash_flow/cash_flow.py +20,Net Change in Accounts Receivable,Variation nette des comptes débiteurs
apps/erpnext/erpnext/accounts/report/cash_flow/cash_flow.py +96,Net Change in Cash,Variation nette des espèces
apps/erpnext/erpnext/accounts/report/cash_flow/cash_flow.py +40,Net Change in Equity,Variation nette des capitaux propres
apps/erpnext/erpnext/accounts/report/cash_flow/cash_flow.py +31,Net Change in Fixed Asset,Variation nette de l'actif fixe
apps/erpnext/erpnext/accounts/report/cash_flow/cash_flow.py +22,Net Change in Inventory,Variation nette des stocks
DocType: Workstation,Net Hour Rate,Taux Horaire Net
DocType: Salary Slip,Net Pay,Salaire net
DocType: Salary Slip,Net Pay (in words) will be visible once you save the Salary Slip.,Salaire net (en lettres) sera visible une fois que vous enregistrez le Bulletin de Salaire.
apps/erpnext/erpnext/accounts/report/profit_and_loss_statement/profit_and_loss_statement.py +34,Net Profit / Loss,Bénéfice Net / Perte Nette
DocType: Purchase Invoice Item,Net Rate,Taux net
DocType: Purchase Invoice Item,Net Rate (Company Currency),Taux Net (Devise Société)
DocType: C-Form Invoice Detail,Net Total,Total net
DocType: Purchase Invoice,Net Total (Company Currency),Total Net (Devise Société)
DocType: Shipping Rule,Net Weight,Poids net
DocType: Packing Slip,Net Weight UOM,Unité de mesure Poids Net
apps/erpnext/erpnext/hr/doctype/salary_structure/salary_structure.py +81,Net pay cannot be negative,Salaire Net ne peut pas être négatif
apps/erpnext/erpnext/accounts/doctype/sales_invoice/sales_invoice.js +1025,New,Nouveau
apps/erpnext/erpnext/accounts/page/accounts_browser/accounts_browser.js +204,New Account,Nouveau Compte
apps/erpnext/erpnext/accounts/page/accounts_browser/accounts_browser.js +206,New Account Name,Nom du nouveau compte
apps/erpnext/erpnext/public/js/templates/address_list.html +1,New Address,Nouvelle adresse
DocType: BOM Replace Tool,New BOM,Nouvelle nomenclature
apps/erpnext/erpnext/accounts/page/accounts_browser/accounts_browser.js +42,New Company,Nouvelle Société
apps/erpnext/erpnext/public/js/templates/contact_list.html +2,New Contact,Nouveau contact
apps/erpnext/erpnext/accounts/page/accounts_browser/accounts_browser.js +296,New Cost Center,Nouveau Centre de Coût
apps/erpnext/erpnext/accounts/page/accounts_browser/accounts_browser.js +298,New Cost Center Name,Nom du Nouveau Centre de Coûts
apps/erpnext/erpnext/selling/report/customer_acquisition_and_loyalty/customer_acquisition_and_loyalty.py +60,New Customer Revenue,New Revenu clientèle
apps/erpnext/erpnext/selling/report/customer_acquisition_and_loyalty/customer_acquisition_and_loyalty.py +57,New Customers,Nouveaux clients
apps/erpnext/erpnext/hr/doctype/leave_application/leave_application.py +229,New Leave Application,Nouvelle Demande de Congés
DocType: Leave Allocation,New Leaves Allocated,Nouvelle Attribution de Congés
DocType: Leave Control Panel,New Leaves Allocated (In Days),Nouvelle Attribution de Congés (en jours)
apps/erpnext/erpnext/crm/doctype/newsletter_list/newsletter_list.js +40,New Newsletter,Nouvelle Newsletter
apps/erpnext/erpnext/stock/doctype/serial_no/serial_no.py +29,New Serial No cannot have Warehouse. Warehouse must be set by Stock Entry or Purchase Receipt,Les nouveaux numéro de série ne peuvent avoir d'entrepot. L'entrepot doit être établi par l'entré des stock ou le reçus d'achat
DocType: Employee,New Workplace,Travail du Nouveau-
apps/erpnext/erpnext/selling/page/sales_browser/sales_browser.js +133,New {0},Nouveau {0}
apps/erpnext/erpnext/selling/page/sales_browser/sales_browser.js +121,New {0} Name,Nouveau {0} Nom
apps/erpnext/erpnext/controllers/recurring_document.py +131,New {0}: #{1},Nouveau {0}: # {1}
DocType: Newsletter,Newsletter,Newsletter
DocType: Newsletter,Newsletter List,Liste de Newsletter
DocType: Newsletter List Subscriber,Newsletter List Subscriber,Liste d'Abonnés à la Newsletter
apps/erpnext/erpnext/config/crm.py +116,Newsletter Mailing List,Liste de Diffusion Newsletter
DocType: Newsletter,Newsletter Manager,Responsable de l'infolettre
apps/erpnext/erpnext/crm/doctype/newsletter/newsletter.py +30,Newsletter has already been sent,La Newsletter a déjà été envoyée
apps/erpnext/erpnext/config/learn.py +112,Newsletters,Newsletters
apps/erpnext/erpnext/config/crm.py +68,"Newsletters to contacts, leads.","Newsletters aux contacts, prospects."
apps/erpnext/erpnext/setup/setup_wizard/industry_type.py +38,Newspaper Publishers,Éditeurs de journaux
DocType: Opportunity,Next Contact,Contact suivant
DocType: Lead,Next Contact By,Contact suivant par
DocType: Lead,Next Contact Date,Date du prochain contact
DocType: Purchase Invoice,Next Date,Date suivante
apps/erpnext/erpnext/controllers/recurring_document.py +173,Next Date must be greater than Posting Date,
apps/erpnext/erpnext/controllers/recurring_document.py +176,Next Date's day and Repeat on Day of Month must be equal,
apps/erpnext/erpnext/controllers/recurring_document.py +217,Next Recurring {0} will be created on {1},Suivant récurrent {0} sera créé sur {1}
apps/erpnext/erpnext/setup/page/welcome_to_erpnext/welcome_to_erpnext.html +21,Next Steps,Prochaines étapes
DocType: Email Digest,Next email will be sent on:,Le prochain Email sera envoyé le :
DocType: Account,No,Non
apps/erpnext/erpnext/selling/page/sales_funnel/sales_funnel.js +37,No Data,Aucune donnée
apps/erpnext/erpnext/stock/get_item_details.py +114,No Item with Barcode {0},Aucun article avec le code-barres {0}
apps/erpnext/erpnext/stock/get_item_details.py +118,No Item with Serial No {0},Aucun Item avec le Numéro de Série {0}
apps/erpnext/erpnext/stock/doctype/packing_slip/packing_slip.py +40,No Items to pack,Pas d'éléments pour emballer
apps/erpnext/erpnext/accounts/doctype/journal_entry/journal_entry.py +703,No Permission,Aucune autorisation
apps/erpnext/erpnext/manufacturing/doctype/production_planning_tool/production_planning_tool.py +232,No Production Orders created,Pas d'Ordre de Production créé
apps/erpnext/erpnext/accounts/doctype/purchase_invoice/purchase_invoice.py +67,No Remarks,Pas de remarques
apps/erpnext/erpnext/stock/doctype/purchase_receipt/purchase_receipt.py +423,No accounting entries for the following warehouses,Pas d'entrées comptables pour les entrepôts suivants
apps/erpnext/erpnext/hr/doctype/salary_slip/salary_slip.py +44,No active Salary Structure found for employee {0} and the month,Aucune Structure Salariale actif trouvé pour l'employé {0} et le mois
apps/erpnext/erpnext/public/js/templates/address_list.html +21,No address added yet.,Aucune adresse ajoutée.
apps/erpnext/erpnext/public/js/templates/contact_list.html +31,No contacts added yet.,Aucun contact ajouté.
apps/erpnext/erpnext/utilities/doctype/address/address.py +151,No default Address Template found. Please create a new one from Setup > Printing and Branding > Address Template.,Aucune Modèle d'Adresse par défaut trouvé. S'il vous plaît créez un nouveau modèle à partir de Configuration> Impression et Branding> Modèle d'Adresse
apps/erpnext/erpnext/stock/get_item_details.py +486,No default BOM exists for Item {0},services impressionnants
apps/erpnext/erpnext/templates/generators/item.html +30,No description given,Le jour (s ) sur lequel vous postulez pour congé sont les vacances . Vous n'avez pas besoin de demander l'autorisation .
apps/erpnext/erpnext/hr/doctype/process_payroll/process_payroll.py +83,No employee for the above selected criteria OR salary slip already created,Aucun employé pour les critères ci-dessus sélectionnés ou fiche de salaire déjà créé
apps/erpnext/erpnext/hr/doctype/leave_control_panel/leave_control_panel.py +43,No employee found,Aucun employé trouvé
apps/erpnext/erpnext/hub_node/page/hub/hub_body.html +18,No more results.,Plus de résultats.
DocType: SMS Log,No of Requested SMS,Nombre de SMS demandés
DocType: SMS Log,No of Sent SMS,Nombre de SMS envoyés
DocType: Maintenance Schedule Item,No of Visits,Nombre de Visites
apps/erpnext/erpnext/buying/doctype/supplier/supplier.py +88,No permission,
apps/erpnext/erpnext/accounts/doctype/payment_tool/payment_tool.py +99,No permission to use Payment Tool,Pas d'autorisation pour utiliser l'Outil Paiement
apps/erpnext/erpnext/accounts/report/purchase_register/purchase_register.py +16,No record found,Aucun enregistrement trouvé
apps/erpnext/erpnext/accounts/doctype/payment_reconciliation/payment_reconciliation.py +126,No records found in the Invoice table,Aucun enregistrement trouvé dans la table Facture
apps/erpnext/erpnext/accounts/doctype/payment_reconciliation/payment_reconciliation.py +129,No records found in the Payment table,Aucun enregistrement trouvé dans la table Paiement
apps/erpnext/erpnext/hr/report/monthly_salary_register/monthly_salary_register.py +66,No salary slip found for month: ,
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +104,Non Profit,À but non lucratif
apps/erpnext/erpnext/stock/doctype/stock_reconciliation/stock_reconciliation.py +63,None of the items have any change in quantity or value.,Aucun des éléments ont tout changement dans la quantité ou la valeur.
apps/erpnext/erpnext/public/js/setup_wizard.js +272,Nos,Nos
DocType: Sales Order,Not Applicable,Non applicable
DocType: Sales Order,Not Billed,Non Facturé
DocType: Sales Order,Not Delivered,Non Livré
apps/erpnext/erpnext/stock/doctype/batch/batch_list.js +7,Not Expired,Pas expiré
apps/erpnext/erpnext/selling/doctype/sales_order/sales_order.py +295,Not Paid and Not Delivered,
apps/erpnext/erpnext/templates/pages/order.py +22,Not Permitted,Non autorisé
apps/erpnext/erpnext/crm/doctype/newsletter/newsletter_list.js +7,Not Sent,Non Envoyés
apps/erpnext/erpnext/buying/page/purchase_analytics/purchase_analytics.js +137,Not Set,non définie
apps/erpnext/erpnext/manufacturing/doctype/production_order/production_order_list.js +7,Not Started,Non commencé
apps/erpnext/erpnext/manufacturing/doctype/bom/bom_list.js +9,Not active,Non actif
apps/erpnext/erpnext/stock/doctype/stock_entry/stock_entry.py +334,Not allowed to tranfer more {0} than {1} against Purchase Order {2},Non autorisé à tranférer plus que {0} {1} contre Purchase Order {2}
apps/erpnext/erpnext/stock/doctype/stock_ledger_entry/stock_ledger_entry.py +103,Not allowed to update stock transactions older than {0},Non autorisé à mettre à jour les transactions boursières de plus que {0}
apps/erpnext/erpnext/accounts/doctype/gl_entry/gl_entry.py +192,Not authorized to edit frozen Account {0},Message totale (s )
apps/erpnext/erpnext/setup/doctype/authorization_control/authorization_control.py +36,Not authroized since {0} exceeds limits,{0} {1} a été modifié . S'il vous plaît Actualiser
apps/erpnext/erpnext/selling/doctype/customer/customer.py +131,Not permitted,
apps/erpnext/erpnext/accounts/party.py +38,Not permitted for {0},Non autorisé pour {0}
DocType: Time Log,Note,Remarque
apps/erpnext/erpnext/accounts/party.py +280,Note: Due / Reference Date exceeds allowed customer credit days by {0} day(s),Remarque: En raison / Date de référence dépasse autorisés jours de crédit client par {0} jour (s)
DocType: Email Digest,Note: Email will not be sent to disabled users,Remarque: Email ne sera pas envoyé aux utilisateurs désactivé
apps/erpnext/erpnext/accounts/doctype/payment_tool/payment_tool.js +9,"Note: If payment is not made against any reference, make Journal Entry manually.","Remarque: Si le paiement ne est pas faite contre toute référence, assurez Journal entrée manuellement."
apps/erpnext/erpnext/stock/doctype/delivery_note/delivery_note.py +150,Note: Item {0} entered multiple times,Stock ne peut pas être mis à jour contre livraison Remarque {0}
apps/erpnext/erpnext/accounts/doctype/sales_invoice/sales_invoice.py +469,Note: Payment Entry will not be created since 'Cash or Bank Account' was not specified,Casual congé
apps/erpnext/erpnext/controllers/status_updater.py +137,Note: System will not check over-delivery and over-booking for Item {0} as quantity or amount is 0,Remarque : Le système ne vérifie pas sur - livraison et la sur- réservation pour objet {0} que la quantité ou le montant est égal à 0
apps/erpnext/erpnext/hr/doctype/leave_application/leave_application.py +128,Note: There is not enough leave balance for Leave Type {0},S'il vous plaît spécifier un ID de ligne valide pour {0} en ligne {1}
apps/erpnext/erpnext/accounts/doctype/cost_center/cost_center.js +45,Note: This Cost Center is a Group. Cannot make accounting entries against groups.,Prix règle pour l'escompte
apps/erpnext/erpnext/accounts/doctype/journal_entry/journal_entry.py +350,Note: {0},Compte avec des nœuds enfants ne peut pas être converti en livre
apps/erpnext/erpnext/accounts/doctype/pricing_rule/pricing_rule.js +8,Notes,Remarques
apps/erpnext/erpnext/manufacturing/doctype/production_planning_tool/production_planning_tool.py +473,Nothing to request,Pas de requête à demander
DocType: Employee,Notice (days),Avis ( jours )
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +173,Notice Period,Période De Préavis
DocType: Notification Control,Notification Control,Contrôle de notification
DocType: Purchase Invoice,Notification Email Address,Adresse Email de notification
DocType: Stock Settings,Notify by Email on creation of automatic Material Request,Notification par courriel lors de la création de la demande de matériel automatique
